,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,VIVIENDAS,POBLACIÓN,RANGO_POB
5340,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,CADAPE,-6.673314,-79.878659,52,266,1000
5341,LAMBAYEQUE,LAMBAYEQUE,MORROPE,CUCUFANA,-6.499617,-80.026324,52,265,1000
5342,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PASABAR LA GRANJA,-5.831729,-79.817695,74,263,1000
5343,LAMBAYEQUE,LAMBAYEQUE,TUCUME,VERA (SANTOS VERA),-6.502788,-79.832923,72,262,1000
5344,LAMBAYEQUE,CHICLAYO,ETEN,CASCAJALES,-6.894233,-79.844145,64,258,1000
5345,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LAS DELICIAS,-6.52506,-79.961493,56,258,1000
5346,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LOS SANCHEZ,-6.188197,-79.735638,65,258,1000
5347,LAMBAYEQUE,LAMBAYEQUE,PACORA,LOS BANCES,-6.4262,-79.871963,66,258,1000
5348,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,MUY FINCA RAMA DIAZ C CHI,-6.587122,-79.910245,61,257,1000
5349,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,MARIATEGUI,-6.716005,-79.858142,47,254,1000
5350,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,EL MARQUEZ,-6.34278,-79.76793,72,253,1000
5351,LAMBAYEQUE,CHICLAYO,MONSEFU,HUACA LA CRUZ,-6.845384,-79.852132,81,252,1000
5352,LAMBAYEQUE,LAMBAYEQUE,TUCUME,MENDOZA CAMPODONICO,-6.511352,-79.90712,51,252,1000
5353,LAMBAYEQUE,CHICLAYO,PATAPO,PROGRESO ALTO,-6.719705,-79.573817,71,251,1000
5354,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAGUNA CHICA,-5.875232,-79.873998,70,251,1000
5355,LAMBAYEQUE,LAMBAYEQUE,TUCUME,EL MILAGRO,-6.479642,-79.918243,58,251,1000
5356,LAMBAYEQUE,CHICLAYO,REQUE,PUERTO ARTURO,-6.858453,-79.816114,68,250,1000
5357,LAMBAYEQUE,FERREÑAFE,PITIPO,TRES PUENTES B,-6.45714,-79.650817,66,249,1000
5358,LAMBAYEQUE,CHICLAYO,TUMAN,EL TRIUNFO,-6.776877,-79.708648,69,248,1000
5359,LAMBAYEQUE,LAMBAYEQUE,PACORA,LAS JUNTAS BAJA,-6.443355,-79.87097,73,247,1000
5360,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,CAUTIVO,-6.40757,-79.830403,63,244,1000
5361,LAMBAYEQUE,CHICLAYO,OYOTUN,ESPINAL,-6.819611,-79.202495,85,243,1000
5362,LAMBAYEQUE,LAMBAYEQUE,TUCUME,LOS RIOJAS,-6.47062,-79.905627,52,242,1000
5363,LAMBAYEQUE,LAMBAYEQUE,TUCUME,EL PAVO,-6.501288,-79.836863,48,242,1000
5364,LAMBAYEQUE,LAMBAYEQUE,OLMOS,HUALTACAL CHICO,-5.817601,-79.871233,54,241,1000
5365,LAMBAYEQUE,LAMBAYEQUE,TUCUME,LA ARENA,-6.476475,-79.903437,53,241,1000
5366,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,EL PAPAYO,-6.60679,-79.890536,50,240,1000
5367,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,COMPUERTA MARCELO,-6.472927,-79.879043,52,238,1000
5368,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,EL NAZARENO,-6.768925,-79.948492,66,238,1000
5369,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,SALITRAL,-6.551568,-79.842925,55,237,1000
5370,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CRUZ BLANCA,-5.909975,-79.815055,56,237,1000
5371,LAMBAYEQUE,CHICLAYO,PUCALA,CABALLO BLANCO,-6.779887,-79.54408,67,236,1000
5372,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,OJO DE TORO PARTE ALTA,-6.437202,-79.746902,50,233,1000
5373,LAMBAYEQUE,CHICLAYO,PATAPO,POSOPE BAJO,-6.714178,-79.664612,66,232,1000
5374,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SAN PEDRO,-6.74533,-79.897393,54,232,1000
5375,LAMBAYEQUE,LAMBAYEQUE,TUCUME,ZAPOTAL,-6.489597,-79.882427,45,232,1000
5376,LAMBAYEQUE,CHICLAYO,SAÑA,COLLIQUE BAJO,-6.827803,-79.56466,62,231,1000
5377,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAS PAMPAS DE CHICOMAS,-5.903918,-79.772182,60,231,1000
5378,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,HUAMANTANGA,-6.192428,-79.734647,51,230,1000
5379,LAMBAYEQUE,LAMBAYEQUE,OLMOS,BRISAS DEL RIO DE OLMOS,-5.994255,-79.735445,87,230,1000
5380,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,HUMEDADES,-6.187967,-79.78031,63,229,1000
5381,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,CULPON ALTO,-6.46795,-79.834207,66,228,1000
5382,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,SAN CARLOS,-6.526172,-79.917442,46,227,1000
5383,LAMBAYEQUE,LAMBAYEQUE,TUCUME,PUENTE TABLA,-6.493601,-79.887557,65,227,1000
5384,LAMBAYEQUE,LAMBAYEQUE,TUCUME,ALTO PERU,-6.470998,-79.907086,47,227,1000
5385,LAMBAYEQUE,LAMBAYEQUE,OLMOS,EL PROGRESO,-5.752379,-79.923257,59,226,1000
5386,LAMBAYEQUE,CHICLAYO,TUMAN,VICHAYAL,-6.706309,-79.677735,62,225,1000
5387,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE BACA EL GAÑAN,-6.631905,-79.890045,45,224,1000
5388,LAMBAYEQUE,CHICLAYO,CAYALTI,LA CURVA,-6.909182,-79.515117,62,222,1000
5389,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,DEMETRIO ACOSTA CHUEZ,-6.651162,-79.89404,47,222,1000
5390,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PASABAR ASERRADERO,-5.842731,-79.809945,60,222,1000
5391,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,SAN SEBASTIAN,-6.528705,-79.84313,55,221,1000
5392,LAMBAYEQUE,LAMBAYEQUE,MORROPE,MURO,-6.496557,-79.935565,47,221,1000
5393,LAMBAYEQUE,LAMBAYEQUE,PACORA,HUACA RIVERA,-6.450202,-79.825353,70,221,1000
5394,LAMBAYEQUE,FERREÑAFE,PITIPO,SANDIAL,-6.473392,-79.713368,59,220,1000
5395,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,EL ZAPOTE,-6.092706,-79.732924,64,219,1000
5396,LAMBAYEQUE,LAMBAYEQUE,TUCUME,SALINAS CHANCAY (SALINAS SUR),-6.499625,-79.813028,47,219,1000
5397,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CERCO QUEMADO,-6.190437,-79.711977,56,218,1000
5398,LAMBAYEQUE,LAMBAYEQUE,TUCUME,SALINAS NORTE,-6.49336,-79.819913,48,218,1000
5399,LAMBAYEQUE,LAMBAYEQUE,TUCUME,EL ARENAL,-6.497272,-79.828658,46,218,1000
5400,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CALERA SANTA ROSA,-5.837034,-79.884172,52,217,1000
5401,LAMBAYEQUE,CHICLAYO,POMALCA,LAS PALMERAS,-6.78106,-79.775583,58,216,1000
5402,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,NUEVO SAN MIGUEL,-6.663567,-79.914107,48,216,1000
5403,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,SAN JOSE,-6.203675,-79.745868,54,215,1000
5404,LAMBAYEQUE,LAMBAYEQUE,OLMOS,EL TRIUNFO,-5.871711,-79.831898,52,215,1000
5405,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,PALO PARADO,-6.592873,-79.863735,56,214,1000
5406,LAMBAYEQUE,FERREÑAFE,PITIPO,LA PARED,-6.558093,-79.806525,69,210,1000
5407,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,ALTO PERU,-6.104218,-79.657663,50,210,1000
5408,LAMBAYEQUE,LAMBAYEQUE,MORROPE,EL PORVENIR,-6.507333,-79.972691,43,209,1000
5409,LAMBAYEQUE,CHICLAYO,PICSI,EL FAICALITO,-6.683782,-79.834138,48,208,1000
5410,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,OJO DE TORO PARTE BAJA,-6.417743,-79.795188,53,208,1000
5411,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE BACA PUNTO CUATRO,-6.59869,-79.896251,41,207,1000
5412,LAMBAYEQUE,LAMBAYEQUE,PACORA,SANTA ISABEL,-6.430247,-79.900437,50,207,1000
5413,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,QUINA QUINA,-6.204977,-79.684953,55,206,1000
5414,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,HUACA BLANCA,-6.78159,-79.946032,51,206,1000
5415,LAMBAYEQUE,LAMBAYEQUE,MORROPE,MONTE VERDE,-6.449614,-79.944447,47,203,1000
5416,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PASABAR OLEODUCTO,-5.857971,-79.800636,52,203,1000
5417,LAMBAYEQUE,LAMBAYEQUE,SALAS,LA ALITA,-6.306297,-79.653677,60,203,1000
5418,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,NARANJAL,-6.710457,-79.858694,35,200,1000
5419,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,PURISIMA CONCEPCION SECTOR C,-6.314002,-79.758563,55,199,1000
5420,LAMBAYEQUE,LAMBAYEQUE,MORROPE,SANTA ROSA,-6.514806,-79.923101,40,198,1000
5421,LAMBAYEQUE,LAMBAYEQUE,OLMOS,COOPERATIVA SAN FRANCISCO DE ASIS,-5.761868,-79.830052,49,198,1000
5422,LAMBAYEQUE,FERREÑAFE,PITIPO,MANCHURIA A,-6.436053,-79.625517,53,197,1000
5423,LAMBAYEQUE,FERREÑAFE,PITIPO,LA CAMPANA,-6.467887,-79.662043,47,196,1000
5424,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,HUACA QUEMADA,-6.535843,-79.883233,55,196,1000
5425,LAMBAYEQUE,LAMBAYEQUE,TUCUME,EL SIFON,-6.520567,-79.824375,52,196,1000
5426,LAMBAYEQUE,CHICLAYO,MONSEFU,EL PALMO,-6.868871,-79.863597,38,195,1000
5427,LAMBAYEQUE,FERREÑAFE,PITIPO,LA CURVA,-6.48715,-79.752188,52,193,1000
5428,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,BURGA,-6.524238,-79.817597,46,193,1000
5429,LAMBAYEQUE,LAMBAYEQUE,PACORA,MATRIZ COMUNIDAD,-6.427554,-79.80999,45,190,1000
5430,LAMBAYEQUE,CHICLAYO,CAYALTI,GUAYAQUIL,-6.911193,-79.49046,54,186,1000
5431,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PASABAR LOS MAYANGAS,-5.844345,-79.827499,50,186,1000
5432,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE BACA RIO HONDO,-6.60737,-79.913119,40,185,1000
5433,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,SAN JORGE,-6.474788,-79.834418,37,185,1000
5434,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LAS PALMERAS,-6.520199,-79.969361,39,185,1000
5435,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CRUCE JAEN ANTIGUO (EL DESVIO),-5.990605,-79.698583,47,185,1000
5436,LAMBAYEQUE,CHICLAYO,TUMAN,LA PUNTA,-6.816722,-79.665935,44,183,1000
5437,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE HUAMANTANGA LOS MESTAS,-6.62459,-79.864671,43,183,1000
5438,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,PUEBLO NUEVO SALITRAL,-6.131002,-79.729232,53,182,1000
5439,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN CRISTOBAL CHICO,-5.885557,-79.907615,51,180,1000
5440,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,HUACA DE TORO,-6.5893,-79.94272,44,179,1000
5441,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CRUZ DE VALDERA,-6.218318,-79.741905,45,179,1000
5442,LAMBAYEQUE,CHICLAYO,SAÑA,POPAN BAJO,-6.883387,-79.592145,52,177,1000
5443,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL TRIUNFO,-6.694,-79.675302,48,176,1000
5444,LAMBAYEQUE,FERREÑAFE,PITIPO,MOCHUMANO,-6.472622,-79.69335,44,176,1000
5445,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE BACA SECTOR I,-6.598376,-79.88689,31,176,1000
5446,LAMBAYEQUE,LAMBAYEQUE,OLMOS,VINGUAR CHICO,-5.954946,-79.965198,35,176,1000
5447,LAMBAYEQUE,LAMBAYEQUE,MORROPE,SAN CARLOS,-6.526315,-79.960295,40,175,1000
5448,LAMBAYEQUE,CHICLAYO,POMALCA,EL COMBO,-6.765083,-79.729763,43,174,1000
5449,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LAS MERCEDES,-6.498443,-79.973572,37,174,1000
5450,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CHOLOPE,-5.930805,-79.958983,29,174,1000
5451,LAMBAYEQUE,LAMBAYEQUE,OLMOS,AGUA SANTA,-5.937335,-79.794066,43,174,1000
5452,LAMBAYEQUE,CHICLAYO,PATAPO,PROGRESO BAJO,-6.730515,-79.591883,46,173,1000
5453,LAMBAYEQUE,CHICLAYO,POMALCA,BUENOS AIRES,-6.827107,-79.791743,38,173,1000
5454,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SEÑOR DE LOS MILAGROS,-5.759014,-79.846552,45,173,1000
5455,LAMBAYEQUE,CHICLAYO,REQUE,LA CALERA II,-6.817888,-79.745907,51,171,1000
5456,LAMBAYEQUE,LAMBAYEQUE,TUCUME,PUPLAN,-6.47458,-79.922915,37,171,1000
5457,LAMBAYEQUE,LAMBAYEQUE,OLMOS,TIERRA RAJADA,-5.742077,-79.9356,40,170,1000
5458,LAMBAYEQUE,CHICLAYO,PATAPO,CRUCE BATANGRANDE,-6.730007,-79.651592,46,169,1000
5459,LAMBAYEQUE,LAMBAYEQUE,OLMOS,ANCOL CHICO,-5.920687,-80.045953,41,169,1000
5460,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,COLOCHE,-6.45693,-79.873345,42,168,1000
5461,LAMBAYEQUE,CHICLAYO,PATAPO,CONCHUCOS,-6.732777,-79.65318,42,167,1000
5462,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,SAN ROQUE,-6.57637,-79.843525,45,166,1000
5463,LAMBAYEQUE,LAMBAYEQUE,OLMOS,VIRGEN DEL CARMEN,-5.778121,-79.857251,45,165,1000
5464,LAMBAYEQUE,CHICLAYO,MONSEFU,ACEQUIA GRANDE,-6.855561,-79.845455,34,163,1000
5465,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL ALTO,-6.6002,-79.749092,48,162,1000
5466,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,LAS JUNTAS,-6.451895,-79.856873,43,161,1000
5467,LAMBAYEQUE,LAMBAYEQUE,MORROPE,CHAPOÑAN,-6.508087,-79.927893,29,161,1000
5468,LAMBAYEQUE,LAMBAYEQUE,TUCUME,SEQUIONES,-6.459722,-79.907282,40,161,1000
5469,LAMBAYEQUE,FERREÑAFE,PITIPO,LA PAZ,-6.47192,-79.633282,45,160,1000
5470,LAMBAYEQUE,LAMBAYEQUE,TUCUME,BACA,-6.474725,-79.922647,35,160,1000
5471,LAMBAYEQUE,CHICLAYO,MONSEFU,MUYSIL,-6.855815,-79.837096,35,159,1000
5472,LAMBAYEQUE,CHICLAYO,SAÑA,SAN RAFAEL,-6.948271,-79.597034,44,159,1000
5473,LAMBAYEQUE,CHICLAYO,CAYALTI,POPAN ALTO,-6.87572,-79.57474,48,159,1000
5474,LAMBAYEQUE,CHICLAYO,PUCALA,ARBULU,-6.77217,-79.63616,53,159,1000
5475,LAMBAYEQUE,CHICLAYO,TUMAN,LOS CAJUSOLES,-6.703285,-79.68242,45,159,1000
5476,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SANTA ROSA,-5.898161,-79.849816,39,159,1000
5477,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,HUACA DE PIEDRA,-6.469822,-79.832138,46,158,1000
5478,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CERRO TEODORO,-5.7837,-79.817809,39,158,1000
5479,LAMBAYEQUE,LAMBAYEQUE,OLMOS,HUALTACAL SANTA ROSA,-5.788591,-79.868528,39,158,1000
5480,LAMBAYEQUE,CHICLAYO,PICSI,HORCON I,-6.696932,-79.805185,42,157,1000
5481,LAMBAYEQUE,CHICLAYO,TUMAN,MORROPILLO NUEVO,-6.743588,-79.711124,47,157,1000
5482,LAMBAYEQUE,CHICLAYO,MONSEFU,PAYPAY,-6.844669,-79.82527,34,156,1000
5483,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SIALUPE BACA AUJEREADA,-6.632021,-79.91563,34,156,1000
5484,LAMBAYEQUE,CHICLAYO,PICSI,HORCON II,-6.693048,-79.81087,35,155,1000
5485,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL PALTAR,-6.621613,-79.745208,48,155,1000
5486,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CRUCE SALAS,-6.299555,-79.756232,47,154,1000
5487,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LAS PAMPAS,-6.098463,-79.677283,34,152,1000
5488,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAS MERCEDES,-5.766006,-79.855108,40,152,1000
5489,LAMBAYEQUE,LAMBAYEQUE,TUCUME,LOS MIMBELA,-6.495858,-79.922012,29,152,1000
5490,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SAN ANTONIO DE PADUA,-6.636373,-79.881006,32,149,1000
5491,LAMBAYEQUE,LAMBAYEQUE,MORROPE,CRUCE MORALES,-6.4768,-79.944212,41,149,1000
5492,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LAUCHA GRANDE,-5.915726,-79.921997,36,149,1000
5493,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,MUY FINCA RAMA CARRIZO,-6.548222,-79.914228,34,148,1000
5494,LAMBAYEQUE,CHICLAYO,CAYALTI,EL CAFETAL,-6.888425,-79.521307,43,147,1000
5495,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,CRUZ VERDE,-6.474952,-79.841618,38,146,1000
5496,LAMBAYEQUE,FERREÑAFE,PITIPO,LA LIBERTAD,-6.393453,-79.491193,43,145,1000
5497,LAMBAYEQUE,FERREÑAFE,PITIPO,LA CAMPANA C,-6.478277,-79.669878,40,144,1000
5498,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,MACALOPU-LAS LOMAS,-6.602837,-79.844258,34,144,1000
5499,LAMBAYEQUE,LAMBAYEQUE,PACORA,PUENTE MACHUCA,-6.438863,-79.848873,39,143,1000
5500,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,LOS PINOS,-6.588015,-79.888115,30,142,1000
5501,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA PONDEROSA,-5.74893,-79.848017,33,142,1000
5502,LAMBAYEQUE,CHICLAYO,PICSI,SAN JOSE,-6.737312,-79.743393,42,141,1000
5503,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LOS REYES,-6.500045,-79.950949,26,141,1000
5504,LAMBAYEQUE,LAMBAYEQUE,OLMOS,TUNAPE,-6.032625,-79.812517,38,141,1000
5505,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,BOCA DE TIGRE,-6.735695,-79.470322,45,140,1000
5506,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,PUNTO NUEVE EL ARBUSTO,-6.638224,-79.902778,32,140,1000
5507,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,HUACA DE TORO MARIPOSO,-6.563992,-79.922343,37,140,1000
5508,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CAPILLA CENTRAL,-5.629386,-79.883444,53,140,1000
5509,LAMBAYEQUE,CHICLAYO,LAGUNAS,MANCO CAPAC II,-6.983582,-79.635508,38,139,1000
5510,LAMBAYEQUE,CHICLAYO,MONSEFU,LOS MARINOS,-6.865506,-79.854964,36,139,1000
5511,LAMBAYEQUE,LAMBAYEQUE,SALAS,JARCHIPE,-6.280888,-79.632297,38,137,1000
5512,LAMBAYEQUE,CHICLAYO,MONSEFU,RAMA CUSUPE,-6.866551,-79.856314,30,136,1000
5513,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,SAN NICOLAS,-6.729517,-79.895066,48,136,1000
5514,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,SECTOR LINDERO,-6.148011,-79.674418,37,136,1000
5515,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LOS SANCHEZ,-6.494156,-79.95394,25,136,1000
5516,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,LADRILLERA EL MANGO,-6.346887,-79.779303,36,135,1000
5517,LAMBAYEQUE,LAMBAYEQUE,MORROPE,SAGRADO CORAZON DE JESUS,-6.501757,-79.928145,21,135,1000
5518,LAMBAYEQUE,LAMBAYEQUE,TUCUME,MOYOCUPE,-6.489225,-79.818753,32,135,1000
5519,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA ESPERANZA,-5.81457,-80.058202,27,134,1000
5520,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CUADRADO,-6.188793,-79.721475,36,133,1000
5521,LAMBAYEQUE,LAMBAYEQUE,TUCUME,LOS SANCHEZ,-6.496063,-79.832793,30,133,1000
5522,LAMBAYEQUE,CHICLAYO,OYOTUN,MACUACO,-6.802402,-79.23779,42,132,1000
5523,LAMBAYEQUE,CHICLAYO,CAYALTI,CHACARILLA,-6.909232,-79.567862,36,131,1000
5524,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,LA CALZADA,-6.56773,-79.862573,35,131,1000
5525,LAMBAYEQUE,CHICLAYO,OYOTUN,CHUMBENIQUE,-6.865822,-79.400267,49,130,1000
5526,LAMBAYEQUE,LAMBAYEQUE,MORROPE,EL PORVENIR,-6.489619,-79.943884,25,130,1000
5527,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA ALGODONERA,-6.109022,-79.926876,28,130,1000
5528,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,SOLEDAD LA VICTORIA,-6.398168,-79.855967,32,129,1000
5529,LAMBAYEQUE,CHICLAYO,MONSEFU,CHOLOQUE,-6.860337,-79.847202,25,128,1000
5530,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,HUACA LA YOVERA,-6.578261,-79.825786,36,127,1000
5531,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL MILAGRO,-6.642933,-79.778322,29,126,1000
5532,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,MANRIQUE,-6.59504,-79.848472,31,126,1000
5533,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,HUERTAS,-6.647695,-79.848138,14,126,1000
5534,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA ESPERANZA,-6.686333,-79.68823,31,125,1000
5535,LAMBAYEQUE,FERREÑAFE,PITIPO,POMA III,-6.439155,-79.803363,29,125,1000
5536,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,LAS LOMAS,-6.596103,-79.842842,45,125,1000
5537,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,MUY FINCA RAMA DIAZ C GRANDE,-6.574718,-79.904762,31,125,1000
5538,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CHITARRA,-6.142313,-79.713995,33,125,1000
5539,LAMBAYEQUE,CHICLAYO,SAÑA,PALOMINO,-6.94283,-79.601573,44,124,1000
5540,LAMBAYEQUE,FERREÑAFE,PITIPO,LA CAMPANA D,-6.47452,-79.684472,32,124,1000
5541,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,FALA SECTOR II,-6.664078,-79.815075,36,124,1000
5542,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PAMPA DE TABLAZOS,-6.683202,-79.413323,36,123,1000
5543,LAMBAYEQUE,FERREÑAFE,PITIPO,CAMPANA F,-6.475862,-79.649377,35,123,1000
5544,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,NUEVO JAYANCA,-6.396121,-79.834626,63,123,1000
5545,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LA FLORIDA,-6.492884,-79.949684,26,123,1000
5546,LAMBAYEQUE,LAMBAYEQUE,MORROPE,INOÑAN,-6.50296,-79.92605,20,123,1000
5547,LAMBAYEQUE,LAMBAYEQUE,PACORA,EL ALAMO,-6.443305,-79.85183,37,123,1000
5548,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,MAMAPE,-6.657,-79.752743,33,122,1000
5549,LAMBAYEQUE,FERREÑAFE,PITIPO,MANCHURIA B,-6.441877,-79.623153,29,122,1000
5550,LAMBAYEQUE,LAMBAYEQUE,MORROPE,HUAYAQUIL,-6.49656,-79.951423,30,122,1000
5551,LAMBAYEQUE,LAMBAYEQUE,TUCUME,DAMIANES,-6.474472,-79.934547,25,122,1000
5552,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,YOCAPE,-6.068063,-79.64756,31,121,1000
5553,LAMBAYEQUE,LAMBAYEQUE,PACORA,SEÑOR DE LUREN,-6.439083,-79.887678,35,120,1000
5554,LAMBAYEQUE,LAMBAYEQUE,SALAS,HUMEDADES ALTO,-6.2928,-79.675323,37,120,1000
5555,LAMBAYEQUE,LAMBAYEQUE,OLMOS,VINGUAR GRANDE,-5.990622,-79.980333,20,119,1000
5556,LAMBAYEQUE,CHICLAYO,CAYALTI,SANTA ROSA ALTA,-6.882347,-79.570017,34,118,1000
5557,LAMBAYEQUE,LAMBAYEQUE,MORROPE,EL LAUREL,-6.500687,-79.940668,24,118,1000
5558,LAMBAYEQUE,FERREÑAFE,PITIPO,HUACHO SAN ISIDRO,-6.467078,-79.634257,27,117,1000
5559,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,WADINGTON ALTO,-6.723922,-79.4482,42,116,1000
5560,LAMBAYEQUE,FERREÑAFE,PITIPO,LA PANGOLA,-6.491458,-79.692267,37,116,1000
5561,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CHOLOCAL,-6.234429,-79.730818,34,116,1000
5562,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CHUNCAR,-5.922373,-80.14428,18,116,1000
5563,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN PABLO,-5.893411,-79.83768,30,116,1000
5564,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,SIALUPE BACA,-6.596135,-79.88375,25,115,1000
5565,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LOS SANCHEZ,-6.515427,-79.967548,22,115,1000
5566,LAMBAYEQUE,LAMBAYEQUE,PACORA,HUACA BANDERA,-6.373843,-79.929417,56,114,1000
5567,LAMBAYEQUE,CHICLAYO,MONSEFU,PUENTE GRANDE,-6.843951,-79.82816,23,113,1000
